mes_anio_1|cultivo|valor_real_con_cov|promedio_ipc_con_cov_lower|promedio_ipc_con_cov_upper|valor_real_sin_cov|promedio_ipc_sin_cv_lower|promedio_ipc_sin_cv_upper|general_ipc_con_cov|promedio_inferior|promedio_superior|general_ipc_sin_cov|promedio_inferior_sin|promedio_superior_sin
2009-04-01|TOMATE DE ARBOL|0.290381125226854|-2.1007052444038|6.53427530620173|0.290381125226854|-1.65088514812222|6.88540139452067|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|LACTEO|0.524861878453032|-0.0577870353627133|0.972107614922525|0.524861878453032|-0.0899671572927378|0.991781900863177|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|CEBOLLA|2.64517138832368|-2.51001598906431|6.53142982639175|2.64517138832368|-2.37336097699766|6.67902385577106|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|CAFE|1.64262248250249|-0.152035845161965|1.34824969347372|1.64262248250249|-0.103003386177192|1.38285277962051|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|PLATANO|2.64517138832368|-1.11566549620391|7.72153373542525|2.64517138832368|-1.52590796203676|6.93533721885642|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|FRIJOL|2.64517138832368|-1.91211056406499|5.2662469852376|2.64517138832368|-1.77785021407978|5.44236194798051|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|NARANJA|0.290381125226854|-1.63082491328709|6.11996741877878|0.290381125226854|-1.91431664846057|5.21352321270569|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|MORA|0.290381125226854|-1.35080042826336|6.54598990545971|0.290381125226854|-1.03026588961764|6.7892991533585|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|ARVEJA|2.64517138832368|-1.72303276391548|5.22278516786716|2.64517138832368|-1.8092890206238|5.17998788838326|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-04-01|BANANO|0.290381125226854|-1.87485080237683|5.86135532352882|0.290381125226854|-1.68538790953121|6.30148827846759|5.73|2.14668284581213|11.8873395707134|5.73|1.88483223996211|11.7721788456223
2009-05-01|CAFE|1.08206857785274|-0.227680191856823|1.31187057330522|1.08206857785274|-0.194808337101542|1.3074238814415|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|YUCA|0.015248551387626|-1.8772372622996|5.64045252693895|0.015248551387626|-1.65230727974315|5.37268964008462|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|TOMATE|0.015248551387626|-3.04021078462833|9.82734346040629|0.015248551387626|-2.06348058869366|9.89830245916948|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|PLATANO|0.015248551387626|-2.73514379137973|6.02175646529392|0.015248551387626|-2.38311261907549|6.38676283783501|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|ARROZ|-0.191938579654506|-2.08266173274609|1.60960951222514|-0.191938579654506|-1.8855411746257|1.58805715976963|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|NARANJA|-5.17553384002895|-9.27944055738571|-2.03019315375767|-5.17553384002895|-8.88047851498021|-1.41138299707104|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|TOMATE DE ARBOL|-5.17553384002895|-8.70534175453608|0.498798193025708|-5.17553384002895|-7.76555559848854|0.871929219943885|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|PAPA|0.015248551387626|-3.47688371197003|5.37494523759493|0.015248551387626|-3.07599541442249|5.61768968661463|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
