cadena_cultivo|mes_anio|promedio_exportaciones|promedio_exportaciones_superior|promedio_exportaciones_inferior|valor_real
BROCOLI|201911|0.692961008220208|2.63213557051341|0|0
BROCOLI|201908|0.835873489437413|5.73546363606698|0|0
BROCOLI|201606|4.65035119855014|9.25395322168585|0|0
BROCOLI|202009|7.47346780407852|12.1707945431057|2.94030567528165|7.47346780407852
BROCOLI|201803|0.692961008220208|3.80228021478429|0|0
BROCOLI|201704|0.775396457589776|5.43963456305593|0|0
BROCOLI|201901|0.692961008220208|3.05810826587604|0|0
BROCOLI|201705|2.21110706074617|6.78094381803197|0|0
BROCOLI|201509|1.00786418032947|5.86840614510328|0|0
BROCOLI|201607|1.24227569567878|5.5964930804035|0|0
BROCOLI|201508|5.34502554965403|9.95611759820946|0.664936616983762|14
BROCOLI|202007|0.692961008220208|5.43902527950036|0|0
BROCOLI|201702|0.688073846270725|5.44233955252473|0|0
BROCOLI|201506|0.692961008220208|4.46793731069595|0|0
BROCOLI|201809|0.692961008220208|3.44383404785278|0|0
BROCOLI|201910|0.692961008220208|1.95751811831787|0|0
BROCOLI|202005|0.692961008220208|5.43902527950036|0|0
BROCOLI|201802|0.692961008220208|3.72290691213877|0|0
BROCOLI|201512|3.04992247176178|7.95129939438329|0|0
BROCOLI|201810|0.692961008220208|3.424394216211|0|0
BROCOLI|201510|1.78351167861369|6.56394131490078|0|0
BROCOLI|201610|1.84395209153519|6.40365071719643|0|0
BROCOLI|201909|0.692961008220208|1.0377782648359|0|0
BROCOLI|201811|0.692961008220208|3.6179159659375|0|0
BROCOLI|201605|2.09707260996327|6.91091056556422|0|0
BROCOLI|201812|0.692961008220208|3.65680303433166|0|0
BROCOLI|202008|0.692961008220208|5.43902527950036|0|0
BROCOLI|201711|0.692961008220208|4.44539360753226|0|0
BROCOLI|201602|1.57076634143668|6.37716127124815|0|0
BROCOLI|201907|7.33146566716962|11.798639241432|2.82291998914355|0
BROCOLI|201505|6.95109719896545|11.7189628608031|2.7403135725831|16
BROCOLI|202103|0.692961008220208|5.43902527950036|0|0
BROCOLI|201603|1.53306310888022|6.31348120572269|0|0
BROCOLI|202006|72.3756037372044|77.2040858658263|67.96890775566|72.3756037372044
BROCOLI|201608|6.92785032072676|11.6620928993689|2.48974450252094|7
BROCOLI|201801|0.692961008220208|3.74955162746259|0|0
BROCOLI|201507|11.8407017993224|16.5172338901541|7.44891397964881|29
BROCOLI|201804|0.692961008220208|3.74152147797478|0|0
BROCOLI|202105|0.692961008220208|5.43902527950036|0|0
BROCOLI|201511|2.55455803091409|7.20692539780988|0|0
BROCOLI|201609|2.9858829043516|7.42818478329629|0|0
BROCOLI|201903|0.692961008220208|2.1364705285196|0|0
BROCOLI|202001|0.692961008220208|5.43902527950036|0|0
BROCOLI|201805|2.32642664354531|7.30392764471987|0|0
BROCOLI|201806|0.692961008220208|3.24826090641418|0|0
BROCOLI|201708|4.95436895876467|9.42170749285716|0.526043452540172|0
BROCOLI|201604|2.88880842553294|8.00767709777435|0|0
BROCOLI|202104|29.8906141617719|34.6246478579156|25.4515115674927|29.8906141617719
BROCOLI|201703|0.192076231714045|4.85054244524682|0|0
BROCOLI|201912|0.692961008220208|5.43902527950036|0|0
BROCOLI|202010|14.4277166367143|19.0232779288137|9.23890713810741|14.4277166367143
BROCOLI|201709|0.828660080744049|5.24150770552325|0|0
BROCOLI|201905|2.44169563416844|7.40341318716578|0|0
BROCOLI|201701|0.0710685692422977|4.72351681736134|0|0
BROCOLI|201612|0.692961008220208|4.6915664342878|0|0
BROCOLI|201710|0.297219980205389|4.66164033332204|0|0
BROCOLI|201906|0.692961008220208|5.43902527950036|0|0
BROCOLI|202004|30.998632966032|35.7611497628001|26.3131553488675|30.998632966032
BROCOLI|201706|1.54841462257367|6.23161000711551|0|0
BROCOLI|202012|0.692961008220208|5.43902527950036|0|0
BROCOLI|201904|0.692961008220208|1.09611366007213|0|0
BROCOLI|201902|0.692961008220208|2.78908052102754|0|0
BROCOLI|202102|0.692961008220208|5.43902527950036|0|0
BROCOLI|201601|2.17659952390451|6.59312330043673|0|0
BROCOLI|201807|5.30232959928225|9.86233071083572|0.5449798520338|0
BROCOLI|202101|0.692961008220208|5.43902527950036|0|0
BROCOLI|201504|1.10990870550245|5.50905227930722|0|0
BROCOLI|201707|3.27140004376463|7.54814971660486|0|0
BROCOLI|202011|6.30850339791922|11.214722300112|1.73496607530959|6.30850339791922
BROCOLI|201503|1.99377399767671|6.30498101176055|0|0
BROCOLI|201611|0.692961008220208|5.43902527950036|0|0
BROCOLI|201808|2.92369716632017|7.36262606081649|0|0
BROCOLI|202003|0.692961008220208|5.43902527950036|0|0
BROCOLI|202002|0.692961008220208|5.43902527950036|0|0
CAÑA AZUCARERA|202009|0|3.2659721727785e-09|0|0
CAÑA AZUCARERA|202008|0|2.7433211059005e-09|0|0
CAÑA AZUCARERA|201910|0|0|0|0
CAÑA AZUCARERA|201801|0|0|0|0
CAÑA AZUCARERA|201908|0|0|0|0
CAÑA AZUCARERA|202104|0|7.18319886117234e-09|0|0
CAÑA AZUCARERA|202007|0|2.28305187339766e-09|0|0
CAÑA AZUCARERA|201909|0|0|0|0
CAÑA AZUCARERA|202105|0|7.84582211061707e-09|0|0
CAÑA AZUCARERA|201605|0|0|0|0
CAÑA AZUCARERA|201911|0|0|0|0
CAÑA AZUCARERA|201811|0|0|0|0
CAÑA AZUCARERA|201602|0|0|0|0
CAÑA AZUCARERA|201508|0|0|0|0
CAÑA AZUCARERA|202005|0|1.21501355927926e-09|0|0
CAÑA AZUCARERA|201809|0|0|0|0
CAÑA AZUCARERA|201506|0|0|0|0
CAÑA AZUCARERA|201702|0|0|0|0
CAÑA AZUCARERA|201712|0|0|0|0
CAÑA AZUCARERA|201810|0|0|0|0
CAÑA AZUCARERA|201507|0|0|0|0
CAÑA AZUCARERA|201703|0|0|0|0
CAÑA AZUCARERA|202011|0|4.30495352694586e-09|0|0
CAÑA AZUCARERA|202001|0|7.51255461644497e-11|0|0
CAÑA AZUCARERA|202103|0|6.67013017838403e-09|0|0
CAÑA AZUCARERA|201504|0|0|0|0
CAÑA AZUCARERA|201505|0|0|0|0
CAÑA AZUCARERA|202006|0|1.68525746567112e-09|0|0
CAÑA AZUCARERA|201603|0|0|0|0
CAÑA AZUCARERA|202010|0|3.74381061283022e-09|0|0
CAÑA AZUCARERA|201912|0|0|0|0
CAÑA AZUCARERA|201604|0|0|0|0
CAÑA AZUCARERA|201803|0|0|0|0
CAÑA AZUCARERA|201607|0|0|0|0
CAÑA AZUCARERA|201901|0|0|0|0
CAÑA AZUCARERA|202102|0|6.1544667911781e-09|0|0
CAÑA AZUCARERA|201907|0|0|0|0
CAÑA AZUCARERA|202004|0|8.03412512042702e-10|0|0
CAÑA AZUCARERA|201804|0|0|0|0
CAÑA AZUCARERA|201808|0|0|0|0
CAÑA AZUCARERA|201701|0|0|0|0
CAÑA AZUCARERA|201704|0|0|0|0
CAÑA AZUCARERA|201802|0|0|0|0
CAÑA AZUCARERA|201705|0|0|0|0
CAÑA AZUCARERA|201509|0|0|0|0
CAÑA AZUCARERA|201512|0|0|0|0
CAÑA AZUCARERA|202003|0|5.02821565092509e-10|0|0
CAÑA AZUCARERA|201503|0|0|0|0
CAÑA AZUCARERA|201601|0|0|0|0
CAÑA AZUCARERA|201706|0|0|0|0
CAÑA AZUCARERA|201510|0|0|0|0
CAÑA AZUCARERA|201711|0|0|0|0
CAÑA AZUCARERA|202012|0|4.81526196085693e-09|0|0
CAÑA AZUCARERA|201612|0|0|0|0
CAÑA AZUCARERA|201710|0|0|0|0
CAÑA AZUCARERA|201610|0|0|0|0
CAÑA AZUCARERA|201511|0|0|0|0
CAÑA AZUCARERA|201812|0|0|0|0
CAÑA AZUCARERA|201805|0|0|0|0
CAÑA AZUCARERA|201709|0|0|0|0
CAÑA AZUCARERA|201708|0|0|0|0
CAÑA AZUCARERA|201608|0|0|0|0
CAÑA AZUCARERA|201611|0|0|0|0
CAÑA AZUCARERA|202002|0|2.56038433656109e-10|0|0
CAÑA AZUCARERA|201606|0|0|0|0
CAÑA AZUCARERA|201903|0|0|0|0
CAÑA AZUCARERA|201902|0|0|0|0
CAÑA AZUCARERA|201807|0|0|0|0
CAÑA AZUCARERA|201904|0|0|0|0
CAÑA AZUCARERA|201707|0|0|0|0
CAÑA AZUCARERA|202101|0|5.56021568937825e-09|0|0
CAÑA AZUCARERA|201806|0|0|0|0
CAÑA AZUCARERA|201905|0|0|0|0
CAÑA AZUCARERA|201609|0|0|0|0
CAÑA AZUCARERA|201906|0|0|0|0
CACAO|201901|204.790229441676|436.821022332798|330.235911086067|287
CACAO|202008|4254.44331639601|4475.95275366522|4019.88550700641|4254.44331639601
CACAO|201604|689.964371592326|909.735637899473|462.022376003784|775
CACAO|201811|391.168567613158|624.879891214847|159.234272351026|362
CACAO|202007|562.001295546695|786.393249098145|330.235911086067|520
CACAO|201801|347.839744631753|573.36449677521|120.306671157765|520
CACAO|201809|619.255832967594|853.340049769212|386.903426454253|537
CACAO|201603|610.59084349371|855.280939950767|391.41793664993|764
CACAO|202105|562.001295546695|786.393249098145|330.235911086067|520
CACAO|201702|603.40451913293|825.183259617697|358.095184397761|770
CACAO|201909|677.385337055828|913.06545710136|443.7480495165|591
CACAO|202104|562.001295546695|786.393249098145|330.235911086067|520
CACAO|201803|471.162745691313|702.587004192891|235.959611515354|336
CACAO|201509|962.225005648641|1192.3651415595|730.325842073295|1158
CACAO|201703|540.152111271568|769.007660316757|288.970227835953|731
CACAO|201709|562.001295546695|795.63252744189|333.088874554948|645
CACAO|201807|576.001671819094|795.695342400686|321.455546665259|379
CACAO|201507|856.035176658742|1086.44095092122|641.853629509424|1254
CACAO|201605|444.848168244004|673.353731723801|214.00612290526|395
CACAO|202006|2354.68535208403|2584.75417318724|2134.54021115234|2354.68535208403
CACAO|201704|680.689065628151|908.88818287733|454.062749298999|829
CACAO|201711|424.227358576636|648.720213542952|193.49204932362|463
CACAO|202103|1426.82642762753|1653.46300056958|1208.75294771806|1426.82642762753
CACAO|201810|571.140569483441|786.393249098145|336.390051569955|487
CACAO|201506|500.599797418927|721.142378118568|264.076392125637|179
CACAO|201708|755.35741460812|977.135312498167|524.247893276784|812
CACAO|201705|403.429140711672|639.433477333623|184.491117900379|633
CACAO|201607|585.0269853448|812.236592351402|354.009485074007|699
CACAO|202010|1947.10140489902|2160.52291858809|1709.3097925553|1947.10140489902
CACAO|201503|688.442505391011|911.956821347395|484.951248740113|299
CACAO|202005|562.001295546695|786.393249098145|330.235911086067|520
CACAO|201902|414.540908298207|630.163550984024|185.303134157438|255
CACAO|201907|571.195687865926|787.541516109693|359.620019305517|315
CACAO|201710|713.612099049689|939.729345787616|465.608650588269|382
CACAO|201701|489.812799439642|700.426956731929|268.536795091622|452
CACAO|202009|562.001295546695|786.393249098145|330.235911086067|520
CACAO|201712|473.591213976612|709.279956073189|252.565007569005|155
CACAO|201606|697.350010035086|934.155868076899|474.988161280144|511
CACAO|201610|855.384139235237|1101.42669804141|628.26621205112|1029
CACAO|202012|562.001295546695|786.393249098145|330.235911086067|520
CACAO|201911|359.012869773924|587.096349061556|143.939706169075|355
CACAO|201611|458.22934865007|662.057815926799|225.55740295263|406
CACAO|202002|982.90255027405|1191.68900075307|754.428538401889|982.90255027405
CACAO|202101|723.525472489393|949.709530930081|500.233996811052|723.525472489393
CACAO|201905|314.719681450678|542.072286773303|81.7262249240683|251
CACAO|201602|606.277500667917|813.508434472279|369.259924844722|481
CACAO|201612|496.032785073061|731.70162729844|284.205477473745|725
CACAO|201910|428.007721710046|658.487959187493|188.144810014397|462
CACAO|201505|599.55899332416|821.76386731569|391.286241757122|323
CACAO|201908|369.178532327269|596.92454792418|157.198273160368|333
CACAO|201508|654.018111015703|880.501820864139|422.003157121087|821
CACAO|201903|403.603370392046|626.132359386937|181.006665957657|585
CACAO|201609|505.72117700011|742.210565732287|282.831869840672|398
CACAO|201806|376.521694959801|621.470699901711|158.060431045007|391
CACAO|201601|345.583437936029|580.943576311806|126.955953838906|133
CACAO|201904|662.688954070156|880.995843117156|439.961828937485|458
CACAO|201504|947.528178955698|1167.71942776337|711.014998142811|846
CACAO|201804|671.624607992046|904.864881968634|440.74511223633|746
CACAO|201510|712.84747730719|928.531390021981|486.266814570509|925
CACAO|201608|949.959731404723|1172.60780300094|726.717604596879|920
CACAO|201805|360.061078937725|576.603915569657|143.647052437252|521
CACAO|201802|508.546715844478|741.037077493416|270.153836209952|632
CACAO|202004|562.001295546695|786.393249098145|330.235911086067|520
CACAO|201512|708.708030834576|920.820991676846|478.013544505867|525
CACAO|202003|1539.9048550571|1772.83295777916|1318.75761878619|1539.9048550571
CACAO|201511|643.852715303288|860.773481750829|414.677775013382|695
CACAO|202001|852.606946887083|1075.58190259527|642.294871890755|852.606946887083
CACAO|201706|537.07856174812|755.172732628448|308.3914883987|932
CACAO|201906|215.760395635376|441.692930357885|330.235911086067|315
CACAO|202011|204.986666402378|427.637913525734|330.235911086067|204.986666402378
CACAO|201808|561.732865715735|768.349775068175|330.235911086067|406
CACAO|201812|449.550115239417|661.70211171931|217.364956153369|485
CACAO|201912|562.001295546695|786.393249098145|330.235911086067|667
CACAO|201707|580.60525810093|809.913128432477|364.263733258307|523
CACAO|202102|916.581541095197|1151.73841818206|684.773010416366|916.581541095197
CADUCIFOLIOS|201908|17.1918056522288|23.222465183644|0|0
