mes_anio|cadena_cultivo|promedio_exportaciones|promedio_exportaciones_superior|promedio_exportaciones_inferior|valor_real|mes_anio1
201503|PIÑA|595.266445733664|967.23158755206|239.799317152603|142|2015-03-01
201503|PIMENTON|-0.805663661861442|3.11336158392688|-4.9320008917645|0|2015-03-01
201503|PITAHAYA|7202.33550079006|8126.55880800119|6203.01110420089|6611|2015-03-01
201503|PLANTULAS|232.510968001986|401.136183155426|61.2077498185317|62|2015-03-01
201503|PLATANO|72365.9320973936|91155.9098144818|55558.5476466216|80293|2015-03-01
201503|POMELO|-3.38437901352872|1.04203917961256|-8.0248470468892|0|2015-03-01
201503|PUERRO|49.6015502409583|90.9175552574849|8.95773365815236|7|2015-03-01
201503|QUINUA|38.6686129786879|70.2232230198836|7.0103476572727|0|2015-03-01
201503|ROSA|42057.715253698|46209.2376829552|37494.9675347836|49031|2015-03-01
201503|SORGO|0|0|0|0|2015-03-01
201503|SOYA|0|0|0|0|2015-03-01
