cultivo|mes_anio_1|promedio_ipc_con_cov|promedio_ipc_con_cov_lower|promedio_ipc_con_cov_upper|promedio_ipc_sin_cv|promedio_ipc_sin_cv_lower|promedio_ipc_sin_cv_upper|valor_real
ARROZ|2014-05-01|0.414379585434909|-1.3790860071416|2.17936166517301|0.419885844592868|-1.34628664618498|2.1900361638752|0.23280176929345
ARROZ|2014-06-01|-0.112649888083935|-2.00453973056609|1.74020605867293|-0.135835995673778|-1.84907612949723|1.55659543669959|-0.0580652653582594
ARROZ|2014-07-01|-0.212451390577136|-2.05986700960259|1.73962311836595|-0.229559628468705|-1.90657710116978|1.56895434888007|-0.185916802230998
ARROZ|2014-08-01|-0.0589792086500514|-1.83570070950351|1.73861725215517|-0.0895726790758014|-1.7783630132998|1.63217489767984|0.197904540162966
ARROZ|2014-09-01|-0.357064815346775|-2.13645153407718|1.4978637926372|-0.386897568448894|-2.22658317972267|1.39186693903196|0.0580922504937974
ARROZ|2014-10-01|-0.0975080226156139|-1.98618093756278|1.67887696346633|-0.126081927628056|-1.93005490231288|1.70465505675864|-0.139340455178826
ARROZ|2014-11-01|0.340730866231257|-1.2988207087325|2.21836650421863|0.313822022517552|-1.60836325735221|2.05650424526098|0.0232558139534837
ARROZ|2014-12-01|0.857624283760467|-0.961411607957517|2.77645695296649|0.83632142058587|-0.950003139663791|2.62237715568245|0.395256916996051
ARROZ|2015-01-01|1.46384356622122|-0.312041064519223|3.2789413074281|1.4547378184371|-0.355460611368724|3.10720023260921|4.70125057897175
ARROZ|2015-02-01|1.4553998191752|-0.410876365144059|3.31159871284369|1.45125450628649|-0.287389949051548|3.1927502688476|7.81906657819066
ARROZ|2015-03-01|0.457795520757193|-1.42462262169931|2.23561199536911|0.218699950238986|-1.43573601107631|2.00410643084931|2.22586931993025
ARROZ|2015-04-01|0.837947349566736|-1.02059110059416|2.68916888344206|0.519372008598162|-1.22058880099021|2.21754701006417|1.32450331125829
ARROZ|2015-05-01|0.54015479984245|-1.26137867626445|2.27317101602177|0.547592043231222|-1.15188578672165|2.30215557342081|-0.475341651812244
ARROZ|2015-06-01|0.011840449531211|-1.90770320201239|1.68421119566693|-0.000937583147930018|-1.63813992872987|1.83100794006185|-1.3731343283582
ARROZ|2015-07-01|-0.0886756408984929|-1.85528606330648|1.67881640985868|-0.0665596360037729|-1.83768273533885|1.75585183328714|-1.44269572235675
ARROZ|2015-08-01|0.058775625746648|-1.77330514282056|1.84961832026183|0.0330742691792149|-1.64821675645291|1.86472668038516|-0.419694953424093
ARROZ|2015-09-01|-0.241509370670823|-2.03915799910275|1.65497503588638|-0.283721529747529|-2.16183721264138|1.45060584609699|0.123355263157899
ARROZ|2015-10-01|0.019582493720054|-1.73834300680937|1.65458493351813|-0.032385442159475|-1.81264789735495|1.60626021169519|0.277207392197121
ARROZ|2015-11-01|0.460219490871935|-1.44742036744736|2.27766001709743|0.404391582232114|-1.27534693245011|2.28613121327267|0.276441077096341
ARROZ|2015-12-01|0.981096601296003|-0.914472921136176|2.7363525896751|0.95223076974783|-0.720903091979419|2.76099684911623|0.428833979987749
ARROZ|2016-01-01|1.5858297249718|-0.225075499228897|3.40600721124024|1.61689027514509|0.0369765731930407|3.40531784568055|2.54168361122408
ARROZ|2016-02-01|1.57003596866094|-0.230728590907018|3.31405183316827|1.62543367338628|-0.00320906195531885|3.42781022303488|3.39083878643665
ARROZ|2016-03-01|0.573921337021499|-1.31374008569783|2.28831569901958|0.483614836574018|-1.33116025456448|2.30716598682302|1.91791331031837
ARROZ|2016-04-01|0.944056634546812|-0.987517251319836|2.76273066633114|0.756905297820468|-1.08175916775542|2.51760844156206|1.11968385397064
ARROZ|2016-05-01|0.646292078733366|-1.08008604023304|2.45834659495674|0.645484237413164|-1.10296620857974|2.33753611311592|-2.29831580906299
ARROZ|2016-06-01|0.122097875556896|-1.82530548832872|1.94286189463863|0.0748864468103321|-1.82093797113337|1.8367620189599|-0.419047619047617
ARROZ|2016-07-01|0.0233613500977339|-1.79650084192386|1.87881153735537|-0.0785837364132321|-1.8465949073569|1.71075895300196|-0.0860749808722297
ARROZ|2016-08-01|0.18848249952278|-1.590830798441|2.13805750959985|0.139114477422388|-1.61075117534043|1.93987485223592|0.0957212596917721
ARROZ|2016-09-01|-0.104211150491284|-1.9248600110429|1.66951887189511|-0.117764955373256|-1.79060990146819|1.6111780857335|-0.325141053839523
ARROZ|2016-10-01|0.152496761177356|-1.68517176961238|1.9385366316249|0.163918758548839|-1.65565897447093|1.8552431283605|-0.537273337810613
ARROZ|2016-11-01|0.585896519257404|-1.06561647619877|2.55398774487439|0.612430836090354|-1.20001560717436|2.29338808303221|0.163981865534872
ARROZ|2016-12-01|1.09426401905104|-0.65219928171794|2.93097664014258|1.08631120045935|-0.728242255777702|2.91722113195923|0.221494607087818
ARROZ|2017-01-01|1.70243279900891|-0.155273982415733|3.43610910303393|1.60991977544445|-0.201091453795969|3.49521251682051|0.336312097626606
ARROZ|2017-02-01|1.70886876030689|-0.0872635032179163|3.62101602490677|1.57609826629968|0.00600806735833587|3.32491545192012|0.555449147672858
ARROZ|2017-03-01|0.695962059341844|-1.06800428982616|2.471345291308|0.555537136439155|-1.2123767885376|2.38355677658889|-0.333333333333328
ARROZ|2017-04-01|1.06988985181964|-0.606003199126624|2.95915847555224|0.83637602999177|-0.885039151616512|2.63912948470437|0.00955566172956608
ARROZ|2017-05-01|0.772181836188909|-1.08548213855587|2.54893553241531|0.770983087600738|-1.09814044911915|2.59435044172233|-0.315306707433593
ARROZ|2017-06-01|0.246526059849515|-1.58242226054096|2.04591661862007|0.207895215998958|-1.50519301247994|2.00638120423394|-0.469663567526114
ARROZ|2017-07-01|0.14731757678996|-1.60479822968139|1.93095238109333|0.0848780167646107|-1.72264859589748|1.79777299129699|-0.125192604006173
ARROZ|2017-08-01|0.306682755673396|-1.56100531443089|2.18206663416626|0.264235647838374|-1.54865058843064|1.97095168445081|-0.269983608138065
ARROZ|2017-09-01|0.011128798540602|-1.76991791380354|1.89031264143907|-0.0131039420351844|-1.68678488216475|1.93364295762734|-1.70163395533211
ARROZ|2017-10-01|0.269221970984386|-1.49040075067215|1.95871278057494|0.257833909710877|-1.53618867760214|2.08843639494093|-1.56388315137209
ARROZ|2017-11-01|0.705046319956789|-1.0992246132908|2.48155404950736|0.701649093135077|-1.10302136960966|2.4220499684905|-0.879296562749796
ARROZ|2017-12-01|1.21776783107744|-0.64793746787302|3.19535749436395|1.19959326398552|-0.644293895187487|2.89170298802625|-0.252016129032258
ARROZ|2018-01-01|1.82513462683123|-0.0206290281545753|3.65363085136329|1.7710904033394|0.0184221313278563|3.55126903936724|-0.0202122283981769
ARROZ|2018-02-01|1.82410693247462|-0.0788179033256098|3.42109456067689|1.75360486791921|0.0912966386407147|3.51293671501907|-0.262812089356116
ARROZ|2018-03-01|0.818465164159488|-0.990512614827437|2.63197079470838|0.626900340374655|-0.975183682158297|2.40811443270933|-0.243235025843716
ARROZ|2018-04-01|1.19573530327466|-0.613022768588039|3.13537332190623|0.916986417429719|-0.797312033227802|2.68935235184238|0.772122320430754
ARROZ|2018-05-01|0.898016658183711|-0.944782950573579|2.79708823685202|0.898274216440163|-0.915282533948542|2.67708119430125|0.564573041637264
ARROZ|2018-06-01|0.370987277182541|-1.50345656713407|2.3708155728657|0.342670226390243|-1.47051855833349|2.10496311458558|0.270676691729319
ARROZ|2018-07-01|0.271185864190198|-1.42980008564036|2.08089232313387|0.249060642192376|-1.605513167827|2.05807627926602|-0.129974005198956
ARROZ|2018-08-01|0.424658138601507|-1.36337212848728|2.1340998434614|0.389165441801946|-1.29427220419506|2.10112421882649|0.0700770847932658
ARROZ|2018-09-01|0.126572624389047|-1.85720382910433|1.95449836584715|0.0919584026456783|-1.71483496839934|1.79610997241212|0.0400160064025673
ARROZ|2018-10-01|0.386129506621061|-1.42066701065012|2.16513189450491|0.35288809205574|-1.60468683593432|2.0898414096109|-0.239999999999995
ARROZ|2018-11-01|0.824368487376756|-0.783090714964219|2.79158839444972|0.792909892410429|-0.995142449474282|2.53086406803597|0.0801924619085789
ARROZ|2018-12-01|1.34126199385007|-0.481381686841411|3.12560267233431|1.31552333906786|-0.491101751043133|3.07659922840172|0.160256410256407
ARROZ|2019-01-01|1.94748136821966|0.157806537806493|3.8057855125376|1.93405758712861|0.247292486313976|3.61071903661598|0.549999999999997
ARROZ|2019-02-01|1.93903771308254|0.0768684184422591|3.8003394600815|1.93069212538275|0.150019306429594|3.65872933058052|0.66633515663849
ARROZ|2019-03-01|0.941433497678902|-0.825241292443156|2.67054264422735|0.698244014862186|-0.874954086007673|2.47052802359804|0.0691562932226906
ARROZ|2019-04-01|1.32158541841463|-0.502113327769451|3.21296087012332|0.999033923626476|-0.745903724134993|2.75382537081296|0.118471714878063
ARROZ|2019-05-01|1.02379295765107|-0.720014419028706|2.7759440008219|1.02736800703861|-0.655503463340422|2.92031491129022|0.562074746080276
ARROZ|2019-06-01|0.495478699265952|-1.36695807151103|2.33993705346171|0.478956231064432|-1.31597572540257|2.26209351823856|0.882525985487342
ARROZ|2019-07-01|0.39496269779698|-1.41638046600856|2.18484142712695|0.413448227174719|-1.33951319156812|2.18980551632163|3.6547433903577
ARROZ|2019-08-01|0.542414055733114|-1.20503947856929|2.35305393687371|0.513199982956079|-1.17663269409654|2.1689628277512|2.16616654163541
ARROZ|2019-09-01|0.242129150606554|-1.48397534072731|2.10295808953827|0.196522034627652|-1.553327676004|1.95983577018427|-0.0826067003212514
ARROZ|2019-10-01|0.503221103343485|-1.22963288228053|2.30455156945622|0.447972171182055|-1.16691978406905|2.21290232191058|0.257211096821607
ARROZ|2019-11-01|0.943858191786366|-0.863931871661908|2.75010738345794|0.884867045940296|-0.904979889812934|2.62708380901388|2.34561114165293
ARROZ|2019-12-01|1.46473538964861|-0.392263455702754|3.34732477580266|1.43282028219844|-0.296045088417028|3.17939691045753|5.51477170993733
ARROZ|2020-01-01|2.06946860367723|0.395123283147172|3.855237455436|2.09759763796235|0.272437771382278|3.83757453261529|7.33073137620906
ARROZ|2020-02-01|2.05367493771921|0.0974167754593104|3.7477667463521|2.10625888657043|0.446836297223317|3.82183438396314|5.36758893280632
ARROZ|2020-03-01|1.05756039060336|-0.664269359847327|2.71454928659968|0.964550270718594|-0.877398348705167|2.82241796865873|2.98597044039314
ARROZ|2020-04-01|1.42769577848156|-0.536907846591566|3.14488339703244|1.23795855437176|-0.50050151031089|3.01639250170951|4.02855685874554
ARROZ|2020-05-01|1.12993130976712|-0.677162179129911|3.05906871887064|1.12665151564757|-0.653886278586326|2.87265095916137|0.777310924369738
ARROZ|2020-06-01|0.605737196592903|-1.1888591189706|2.36564617941355|0.556171547451262|-1.20036231159511|2.40444395370683|0.556171547451262
ARROZ|2020-07-01|0.507000758232733|-1.22954596164961|2.42068433067751|0.402815385879755|-1.44882620600623|2.33625013977027|
ARROZ|2020-08-01|0.672121997660085|-1.20248256427241|2.31011992692412|0.620631422088204|-0.994923039822854|2.44192932705762|
ARROZ|2020-09-01|0.379428347955658|-1.35000338874261|2.13593228808119|0.363869811666246|-1.56468220268484|2.2168117924633|
ARROZ|2020-10-01|0.636136259924002|-1.09119230045851|2.53388302048386|0.645667547240069|-1.10681662635136|2.41875548596369|
ARROZ|2020-11-01|1.06953601831373|-0.633884189820365|3.07067166174218|1.09429744639659|-0.682118304217671|2.94389303847304|
ARROZ|2020-12-01|1.57790351840698|-0.349214785064553|3.53612917746353|1.56829183168319|-0.0889180590544275|3.3056965952474|
ARROZ|2021-01-01|2.18607229863347|0.45153541242796|3.97157113508368|2.09201822828376|0.249993006194326|3.84188244595103|
ARROZ|2021-02-01|2.19250826019996|0.405078858073543|4.07707587828856|2.05831454075394|0.356983387715937|3.88311592207373|
ARROZ|2021-03-01|1.17960155947741|-0.597790916917067|2.86080697305612|1.03785983041667|-0.8214909496434|2.77891778954919|
ARROZ|2021-04-01|1.55352935222369|-0.235635214083498|3.32348443807684|1.31881654524425|-0.466179307505497|3.00281063797272|
ARROZ|2021-05-01|1.2558213362944|-0.697167655560367|3.04690733950934|1.25353762344118|-0.382369652483196|3.06740735683748|
ARROZ|2021-06-01|0.73016555964639|-0.995461823631834|2.48957337648851|0.690567573113851|-1.02578530489126|2.37760720069951|
ARVEJA|2009-01-01|4.15366019092281|0.572755928724103|7.73262869836398|4.15366019092281|0.63404656881053|8.05453621026287|4.15366019092281
ARVEJA|2009-02-01|0.433126627728718|-3.48877478834554|3.94313652121676|0.433126627728718|-3.03261085799026|3.94140177738364|0.173092053501179
ARVEJA|2009-03-01|0.505815724735878|-3.32601528430629|3.84841909664195|0.505815724735878|-3.05841294243528|4.24122445969767|0.361294376374496
ARVEJA|2009-04-01|1.70317797678108|-1.97495663949895|5.12729570769214|1.70317797678108|-1.8662735264137|5.11210884590324|2.64517138832368
ARVEJA|2009-05-01|1.13942830144732|-2.75362798844098|4.57772002622592|1.13942830144732|-2.39282745747021|4.30597757779231|0.015248551387626
ARVEJA|2009-06-01|-0.683924357744963|-4.51483823842104|2.95796496664656|-0.683924357744963|-4.38594304899288|3.06362710043013|-4.55862174111908
ARVEJA|2009-07-01|-0.42580689905882|-3.96308877106995|3.00456393286088|-0.42580689905882|-3.99465364718942|3.22708931623196|-3.22683706070288
ARVEJA|2009-08-01|-2.75725912238404|-6.26752639281471|0.923703346272974|-2.75725912238404|-6.46030916015976|0.823778383663429|-1.32056784417299
ARVEJA|2009-09-01|-1.91227799483044|-5.41026045380476|1.47460815209316|-1.91227799483044|-5.56102131395664|1.70295500228393|-1.6226162596186
ARVEJA|2009-10-01|-0.916821066339292|-4.63073275407259|2.4504670228165|-0.916821066339292|-4.44850047801431|2.41035696156887|1.32630505016154
ARVEJA|2009-11-01|-0.361601940212283|-4.11482040103507|3.38362584940947|-0.361601940212283|-3.92945519891263|3.36484679615283|-0.0335626783017337
ARVEJA|2009-12-01|1.5158838810186|-2.17332348379799|5.03159070636595|1.5158838810186|-2.00074729530043|5.26088241559932|-0.587544065804938
ARVEJA|2010-01-01|4.1951780419208|0.523901639149812|7.60277844530094|4.1951780419208|0.62038279943173|7.98749626661581|3.88382303275921
ARVEJA|2010-02-01|0.446600887725096|-3.12002635625387|3.95917736747169|0.446600887725096|-3.13459025255317|4.10747970133974|4.99024707412224
ARVEJA|2010-03-01|0.595480828379441|-3.06399063334607|4.0709279655946|0.595480828379441|-3.05140759638875|4.06077759899433|2.322340919647
ARVEJA|2010-04-01|1.79736596904741|-1.77561480592326|5.52997985413381|1.79736596904741|-1.75847928035699|5.68612573669671|5.65894991678014
ARVEJA|2010-05-01|1.19660678513094|-2.5644646031956|4.80404544926352|1.19660678513094|-2.70188836456253|4.49787881928314|-0.758986109122156
ARVEJA|2010-06-01|-0.62524977637025|-4.44325764020302|2.97899443294469|-0.62524977637025|-4.14404920589293|2.85561298281227|-1.35642135642135
ARVEJA|2010-07-01|-0.396540089348943|-4.1095377732089|3.163861591171|-0.396540089348943|-3.99037999029182|3.31594839886885|-1.7407840842598
ARVEJA|2010-08-01|-2.69286476096884|-6.36207737902527|0.949292529619363|-2.69286476096884|-6.35482801990579|1.06240684404705|-0.87836831919012
ARVEJA|2010-09-01|-1.83920150611808|-5.6607720242029|1.56796692019763|-1.83920150611808|-5.6357922909605|2.07324425049759|-4.94142385100631
ARVEJA|2010-10-01|-0.868769068635394|-4.57832539495969|2.61513808005916|-0.868769068635394|-4.5352414878817|2.78227232812783|-4.23447622057197
ARVEJA|2010-11-01|-0.307848070262072|-3.77959749867078|3.28381413778506|-0.307848070262072|-3.57779859888683|3.37847958507453|0.362976406533573
ARVEJA|2010-12-01|1.57773394230509|-1.82435166448383|5.21943453439285|1.57773394230509|-1.88362608277518|5.26352932699314|7.85796481999014
ARVEJA|2011-01-01|4.23470918060709|0.775300483386959|7.75144639860022|4.23470918060709|0.51816068172158|7.87969777673329|3.581771071483
ARVEJA|2011-02-01|0.461346319288797|-3.09932242409906|4.38281163659652|0.461346319288797|-3.08791301658307|3.8954218647127|-1.28016480282518
ARVEJA|2011-03-01|0.686476399328941|-2.8157662946378|4.47890956097276|0.686476399328941|-3.00920828624403|4.05275903448453|-2.80220599195112
ARVEJA|2011-04-01|1.89082271562132|-1.81768127052241|5.47930114379971|1.89082271562132|-1.83572146656591|5.37964398412852|-0.567397638399004
ARVEJA|2011-05-01|1.25268696656487|-2.4233433499323|4.63672176804643|1.25268696656487|-2.15035273787565|4.96797994306422|3.26958667489203
ARVEJA|2011-06-01|-0.566853986645853|-4.27945982455|2.8613551569518|-0.566853986645853|-4.10192851411446|3.15036470042657|2.65830346475508
ARVEJA|2011-07-01|-0.3674553985559|-3.7044229955674|3.51850345817422|-0.3674553985559|-3.71807867747231|3.22282231268881|1.49839976723887
ARVEJA|2011-08-01|-2.62707088534453|-6.46090310214841|1.27605336156327|-2.62707088534453|-6.1758791630292|0.895919154785428|-2.02092589938368
ARVEJA|2011-09-01|-1.76590072923689|-5.19132541199171|1.57169781441374|-1.76590072923689|-5.02079549279431|1.95978267311384|1.11176126389702
ARVEJA|2011-10-01|-0.82094371683333|-4.33292509320038|2.78888303896381|-0.82094371683333|-4.72518101444676|2.73157175239254|0.0723379629629589
ARVEJA|2011-11-01|-0.253839887494943|-4.04427164891011|3.12444354929017|-0.253839887494943|-4.04384618761432|3.27739475277333|-1.30114211363309
ARVEJA|2011-12-01|1.63901660546677|-2.01911964014551|5.25634801183814|1.63901660546677|-1.88930594038001|5.43946224705836|0.732386113959279
ARVEJA|2012-01-01|4.27229346022151|0.871570204417356|7.77262133272136|4.27229346022151|0.694732928686594|7.96092883523444|3.1118220154137
ARVEJA|2012-02-01|0.477437846702876|-3.30051264737039|3.99021337969686|0.477437846702876|-2.86063283601409|4.15251703078194|-0.338457199266669
ARVEJA|2012-03-01|0.646591057936646|-2.69392707017007|3.92979847775122|0.646591057936646|-2.92617568967126|4.58555146101196|-3.77812367341163
ARVEJA|2012-04-01|1.83737650251171|-1.64216112651522|5.49829301436746|1.83737650251171|-1.806985223103|5.34146234559417|-1.10294117647059
ARVEJA|2012-05-01|1.31020550551489|-2.13075773731743|4.64608251706006|1.31020550551489|-2.38641005925505|4.71709929039527|-0.208178438661711
