AP_Numero_BP;AP_ID_ADR;AP_CADENA_PRODUCTIVA_ADR;AP_Id_Predio;AP_Departamento;AP_Municipio;AP_Longitud_Predio 12;AP_Latitud_Predio 13;AP_Longitud_Predio 13;AP_Latitud_Predio 14;AP_Longitud_Predio 14;AP_Latitud_Predio 15;AP_Latitud_Predio 16;AP_Latitud_Predio 17;AP_Latitud_Predio 18;AP_Latitud_Predio 19;AP_Latitud_Predio 20;AP_Latitud_Predio 21;AP_Latitud_Predio 22;AP_Latitud_Predio 23;AP_Latitud_Predio 24;AP_Latitud_Predio 25
132;1;AGRICOLA;1;META;Acacias;-73.64333333;4.005;-73.6425;4.005;-73.64277778;4.006111111;-73.64361111;4.006111111;;;;;;;;
132;1;AGRICOLA;2;META;Vista Hermosa;-73.83472222;3.087222222;-73.83583333;3.086388889;-73.835;3.084722222;-73.83388889;3.085555556;;;;;;;;
132;1;AGRICOLA;3;META;Vista Hermosa;-73.79305556;4.047222222;-73.79333333;4.048333333;-73.79388889;4.046944444;-73.79388889;4.048333333;;;;;;;;
132;1;AGRICOLA;4;META;Acacias;-73.65638889;3.991388889;-73.65722222;3.991111111;-73.65777778;3.991666667;-73.65694444;3.992222222;;;;;;;;
132;1;AGRICOLA;5;META;Acacias;-73.69583333;4.005833333;-73.69694444;4.006666667;-73.69694444;4.005555556;-73.69666667;4.006944444;;;;;;;;
132;1;AGRICOLA;6;META;Acacias;-73.71805556;3.958333333;-73.71805556;3.959444444;-73.71944444;3.958333333;-73.71944444;3.959444444;;;;;;;;
132;1;AGRICOLA;7;META;Acacias;-73.51861111;3.973333333;-73.51777778;3.972222222;-73.5175;3.973888889;-73.51694444;3.972777778;;;;;;;;
132;1;AGRICOLA;8;META;Acacias;-73.64138889;4.003055556;-73.64083333;4.003055556;-73.64111111;4.0025;-73.64083333;4.0025;;;;;;;;
132;1;AGRICOLA;9;META;Acacias;-73.83166667;2.931111111;-73.83138889;2.931111111;-73.83138889;2.931388889;-73.83166667;2.931388889;;;;;;;;
132;1;AGRICOLA;10;META;Vistahermosa;-73.72083333;3.997777778;-73.72055556;3.997777778;-73.72083333;3.997222222;-73.72027778;3.997222222;;;;;;;;
132;1;AGRICOLA;11;META;Acacias;-73.72027778;3.995555556;-73.71972222;3.995555556;-73.72;3.995;-73.71972222;3.995;;;;;;;;
132;1;AGRICOLA;12;META;Acacias;-73.77638889;3.126944444;-73.77555556;3.128055556;-73.775;3.126944444;-73.77555556;3.126388889;;;;;;;;
132;1;AGRICOLA;13;META;Vista Hermosa;-73.58333333;3.011388889;-73.58277778;3.01;-73.58111111;3.010555556;-73.58138889;3.012222222;;;;;;;;
132;1;AGRICOLA;14;META;Vista Hermosa;-73.68583333;3.924722222;-73.68444444;3.924722222;-73.68555556;3.923333333;-73.68444444;3.923333333;;;;;;;;
132;1;AGRICOLA;15;META;Acacias;-73.79527778;3.118888889;-73.79416667;3.118055556;-73.79444444;3.116388889;-73.79555556;3.1175;;;;;;;;
132;1;AGRICOLA;16;META;Vistahermosa;-73.65194444;4.001944444;-73.65305556;4.003611111;-73.65194444;4.003611111;-73.65305556;4.002222222;;;;;;;;
132;1;AGRICOLA;17;META;Acacias;-73.63972222;4.003888889;-73.63916667;4.003888889;-73.63916667;4.004722222;-73.63972222;4.004722222;;;;;;;;
132;1;AGRICOLA;18;META;Accias;-73.76805556;2.755833333;-73.76722222;2.754722222;-73.76833333;2.753888889;-73.76916667;2.754722222;;;;;;;;
132;1;AGRICOLA;19;META;Vistahrmosa;-73.6875;3.992777778;-73.68722222;3.993055556;-73.68722222;3.993333333;-73.6875;3.993055556;;;;;;;;
132;1;AGRICOLA;20;META;Acacias;-73.68944444;3.925555556;-73.69027778;3.925555556;-73.69055556;3.924444444;-73.68944444;3.924444444;;;;;;;;
132;1;AGRICOLA;21;META;Acacias;-73.68916667;3.926944444;-73.68805556;3.926944444;-73.68805556;3.928333333;-73.68916667;3.928333333;;;;;;;;
132;1;AGRICOLA;22;META;Acacias;-73.68555556;3.928888889;-73.68527778;3.927222222;-73.68666667;3.928611111;-73.68666667;3.9275;;;;;;;;
132;1;AGRICOLA;23;META;Acacias;-73.52166667;3.968888889;-73.52111111;3.968333333;-73.52166667;3.9675;-73.52222222;3.968333333;;;;;;;;
132;1;AGRICOLA;24;META;Acacias;-73.55805556;3.878611111;-73.55638889;3.878333333;-73.55611111;3.880277778;-73.37277778;3.880555556;;;;;;;;
132;1;AGRICOLA;25;META;Acacias;-73.86694444;3.004722222;-73.86722222;3.005;-73.41694444;3.005;-73.86722222;3.004722222;;;;;;;;
132;1;AGRICOLA;26;META;Vistahermosa;-73.81111111;2.904166667;-73.80888889;2.902222222;-73.81111111;2.899166667;-73.81305556;2.901111111;;;;;;;;
132;1;AGRICOLA;27;META;Vistahermosa;-72.83694444;4.394722222;-72.83722222;4.397777778;-72.84027778;4.394444444;-72.84055556;4.3975;;;;;;;;
132;1;AGRICOLA;28;META;Cabuyaro;-72.76416667;4.292222222;-72.76138889;4.2925;-72.76416667;4.287777778;-72.76111111;4.2875;;;;;;;;
132;1;AGRICOLA;29;META;Cabuyaro;-72.80305556;4.361666667;-72.80138889;4.362777778;-72.80222222;4.365;-72.80416667;4.363888889;;;;;;;;
132;1;AGRICOLA;30;META;Cabuyaro;-72.80583333;4.353888889;-72.80444444;4.354444444;-72.80472222;4.356666667;-72.80611111;4.356111111;;;;;;;;
132;1;AGRICOLA;31;META;Cabuyaro;-72.77333333;4.301666667;-72.77333333;4.304444444;-72.775;4.301666667;-72.77527778;4.304166667;;;;;;;;
132;1;AGRICOLA;32;META;Cabuyaro;-72.81166667;4.399722222;-72.81027778;4.398611111;-72.80916667;4.399722222;-72.81055556;4.400833333;;;;;;;;
132;1;AGRICOLA;33;META;Cabuyaro;-72.9475;4.278611111;-72.9475;4.275277778;-72.94888889;4.276666667;-72.94611111;4.276944444;;;;;;;;
132;1;AGRICOLA;34;META;Cabuyaro;-72.92305556;4.274722222;-72.92527778;4.272777778;-72.92416667;4.278333333;-72.92638889;4.276388889;;;;;;;;
132;1;AGRICOLA;35;META;Cabuyaro;-72.795;4.349166667;-72.79638889;4.348055556;-72.79555556;4.346666667;-72.79444444;4.3475;;;;;;;;
132;1;AGRICOLA;36;META;Cabuyaro;-73.85972222;3.003888889;-73.85916667;3.004444444;-73.85888889;3.004166667;-73.85916667;3.003333333;;;;;;;;
132;1;AGRICOLA;37;META;Vista Hermosa;-73.815;3.022777778;-73.81388889;3.022222222;-73.815;3.021111111;-73.81583333;3.021944444;;;;;;;;
132;1;AGRICOLA;38;META;Vista Hermosa;-72.91916667;4.3225;-72.92;4.321666667;-72.92083333;4.322222222;-72.92;4.323333333;;;;;;;;
132;1;AGRICOLA;39;META;Cabuyaro;-72.81361111;4.359166667;-72.81277778;4.360555556;-72.81138889;4.359166667;-72.81222222;4.358055556;;;;;;;;
132;1;AGRICOLA;40;META;Cabuyaro;-73.86555556;2.902222222;-73.86444444;2.903055556;-73.86472222;2.900277778;-73.86361111;2.901944444;;;;;;;;
132;1;AGRICOLA;41;META;Vista Hermosa;-72.80027778;4.353888889;-72.79916667;4.354166667;-72.79944444;4.356111111;-72.80055556;4.355555556;;;;;;;;
132;1;AGRICOLA;42;META;Cabuyaro;-72.82944444;4.354444444;-72.83055556;4.351944444;-72.82861111;4.350833333;-72.83166667;4.353333333;;;;;;;;
132;1;AGRICOLA;43;META;Cabuyaro;-73.75777778;3.184166667;-73.75638889;3.185;-73.75555556;3.183333333;-73.75722222;3.182222222;;;;;;;;
132;1;AGRICOLA;44;META;Vista Hermosa;-73.78111111;3.602222222;-73.77972222;3.603333333;-73.78;3.601111111;-73.77861111;3.601944444;;;;;;;;
132;1;AGRICOLA;45;META;El Castillo;-73.92055556;3.620555556;-73.91972222;3.621111111;-73.92055556;3.622222222;-73.92111111;3.621388889;;;;;;;;
132;1;AGRICOLA;46;META;El Castillo;-73.75111111;3.583611111;-73.75194444;3.582222222;-73.75027778;3.581111111;-73.74888889;3.5825;;;;;;;;
132;1;AGRICOLA;47;META;El Castillo;-73.88694444;3.583888889;-73.88583333;3.585;-73.88666667;3.586111111;-73.8875;3.585555556;;;;;;;;
132;1;AGRICOLA;48;META;El Castillo;-73.84361111;3.620833333;-73.84416667;3.620277778;-73.84361111;3.619166667;-73.84277778;3.62;;;;;;;;
132;1;AGRICOLA;49;META;El Castillo;-73.81555556;3.543055556;-73.81444444;3.544444444;-73.81583333;3.545277778;-73.81694444;3.543888889;;;;;;;;
132;1;AGRICOLA;50;META;El Castillo;-73.79333333;3.579166667;-73.79194444;3.58;-73.79305556;3.581388889;-73.79444444;3.580555556;;;;;;;;
132;1;AGRICOLA;51;META;El Castillo;-73.89194444;3.608333333;-73.89277778;3.608055556;-73.89222222;3.606388889;-73.89111111;3.606666667;;;;;;;;
132;1;AGRICOLA;52;META;El Castillo;-73.80083333;3.574166667;-73.80166667;3.572777778;-73.8;3.571944444;-73.79916667;3.573888889;;;;;;;;
132;1;AGRICOLA;53;META;El Castillo;-73.92194444;3.615555556;-73.92138889;3.616111111;-73.92166667;3.617222222;-73.9225;3.616388889;;;;;;;;
132;1;AGRICOLA;54;META;El Castillo;-73.92833333;3.613888889;-73.9275;3.614444444;-73.92805556;3.616111111;-73.92888889;3.614722222;;;;;;;;
132;1;AGRICOLA;55;META;El Castillo;-73.84888889;3.699722222;-73.84777778;3.699444444;-73.84805556;3.697777778;-73.84888889;3.698055556;;;;;;;;
132;1;AGRICOLA;56;META;El Dorado;-73.83861111;3.736111111;-73.83944444;3.736111111;-73.83944444;3.735555556;-73.83888889;3.735555556;;;;;;;;
132;1;AGRICOLA;57;META;El Dorado;-73.85166667;3.758333333;-73.85166667;3.758055556;-73.85138889;3.758333333;-73.85138889;3.758611111;;;;;;;;
132;1;AGRICOLA;58;META;El Dorado;-73.8375;3.736111111;-73.83694444;3.735833333;-73.83666667;3.736666667;-73.83722222;3.736944444;;;;;;;;
132;1;AGRICOLA;59;META;El Dorado;-73.84916667;3.734166667;-73.84861111;3.734166667;-73.84861111;3.733611111;-73.84916667;3.733611111;;;;;;;;
132;1;AGRICOLA;60;META;El Dorado;-73.85722222;3.728888889;-73.85666667;3.728888889;-73.85666667;3.728333333;-73.85722222;3.728333333;;;;;;;;
132;1;AGRICOLA;61;META;El Dorado;-73.84333333;3.735555556;-73.84277778;3.735555556;-73.84277778;3.734722222;-73.84333333;3.734722222;;;;;;;;
132;1;AGRICOLA;62;META;El Dorado;-73.84861111;3.754444444;-73.84833333;3.754444444;-73.84861111;3.754722222;-73.84833333;3.754722222;;;;;;;;
132;1;AGRICOLA;63;META;El Dorado;-73.83916667;3.714722222;-73.83833333;3.714444444;-73.83861111;3.713333333;-73.83972222;3.713888889;;;;;;;;
132;1;AGRICOLA;64;META;El Dorado;-73.735;3.8225;-73.73388889;3.823611111;-73.73472222;3.824722222;-73.73583333;3.823888889;;;;;;;;
132;1;AGRICOLA;65;META;Guamal;-73.76194444;3.8475;-73.76055556;3.844444444;-73.7625;3.676666667;-73.76388889;3.845833333;;;;;;;;
132;1;AGRICOLA;66;META;Guamal;-73.7325;3.817222222;-73.73305556;3.816111111;-73.73222222;3.815;-73.73138889;3.816388889;;;;;;;;
132;1;AGRICOLA;67;META;Guamal;-73.72166667;3.035277778;-73.72055556;3.033611111;-73.72138889;3.0325;-73.7225;3.033888889;;;;;;;;
132;1;AGRICOLA;68;META;Vista Hermosa;-73.7225;3.974166667;-73.69;2.973333333;-73.68972222;2.974166667;-73.68861111;2.973055556;;;;;;;;
132;1;AGRICOLA;69;META;Vista Hermosa;-73.68833333;2.972222222;-73.84194444;3.1875;-73.84222222;3.187222222;-73.8425;3.187777778;;;;;;;;
132;1;AGRICOLA;70;META;Vista Hermosa;-73.84222222;3.187777778;-73.84194444;3.1875;-73.84222222;3.187222222;-73.8425;3.187777778;;;;;;;;
132;1;AGRICOLA;71;META;Vista Hermosa;-73.74888889;3.844722222;-73.74777778;3.843333333;-73.74666667;3.844722222;-73.74777778;3.845555556;;;;;;;;
132;1;AGRICOLA;72;META;Guamal;-73.74027778;3.834722222;-73.73805556;3.833611111;-73.7375;3.835833333;-73.73944444;3.836388889;;;;;;;;
132;1;AGRICOLA;73;META;Guamal;-73.79277778;3.009166667;-73.79222222;3.008888889;-73.79222222;3.008611111;-73.79305556;3.008611111;;;;;;;;
132;1;AGRICOLA;74;META;Vista Hermosa;-73.79027778;3.000833333;-73.78916667;3.901944444;-73.78972222;3.903611111;-73.79111111;3.902222222;;;;;;;;
132;1;AGRICOLA;75;META;Guamal;-73.74777778;3.905277778;-73.74583333;3.903888889;-73.74444444;3.906111111;-73.74666667;3.906944444;;;;;;;;
132;1;AGRICOLA;76;META;Guamal;-73.74388889;3.884444444;-73.74166667;3.884166667;-73.74166667;3.886944444;-73.74361111;3.886944444;;;;;;;;
132;1;AGRICOLA;77;META;Guamal;-73.81694444;3.903055556;-73.81833333;3.903888889;-73.81916667;3.902777778;-73.81777778;3.901666667;;;;;;;;
132;1;AGRICOLA;78;META;Guamal;-73.00833333;3.902777778;-73.01333333;4.010277778;-73.01333333;4.011666667;-73.01444444;4.011944444;;;;;;;;
132;1;AGRICOLA;79;META;Puerto Lopez;-73.00805556;4.015833333;-73.00694444;4.016388889;-73.0075;4.0175;-73.00833333;4.016944444;;;;;;;;
132;1;AGRICOLA;80;META;Puerto Lopez;-73.41333333;4.270555556;-72.41444444;4.270555556;-72.41333333;4.269444444;-72.41444444;4.269166667;;;;;;;;
132;1;AGRICOLA;81;META;Puerto Lopez;-72.37166667;4.303055556;-72.37333333;4.302222222;-72.37111111;4.268333333;-72.37277778;4.300833333;;;;;;;;
132;1;AGRICOLA;82;META;Puerto Lopez;-72.34472222;4.285277778;-72.34388889;4.283611111;-72.34611111;4.284444444;-72.345;4.283055556;;;;;;;;
132;1;AGRICOLA;83;META;Puerto Lopez;-72.3225;4.285555556;-72.32361111;4.268888889;-72.32472222;4.286111111;-72.32583333;4.283888889;;;;;;;;
132;1;AGRICOLA;84;META;Puerto Lopez;-72.40555556;4.238055556;-72.40694444;4.2375;-72.405;4.236666667;-72.40611111;4.236111111;;;;;;;;
132;1;AGRICOLA;85;META;Puerto Lopez;-72.34555556;4.226388889;-72.34333333;4.226388889;-72.34333333;4.223333333;-72.34555556;4.223055556;;;;;;;;
132;1;AGRICOLA;86;META;Puerto Lopez;-72.36194444;4.236111111;-72.36055556;4.236944444;-72.36111111;4.235;-72.35972222;4.235555556;;;;;;;;
132;1;AGRICOLA;87;META;Puerto Lopez;-72.46055556;4.233611111;-72.46111111;4.234722222;-72.46166667;4.234444444;-72.46111111;4.233333333;;;;;;;;
132;1;AGRICOLA;88;META;Puerto Lopez;-72.35305556;4.273888889;-72.35194444;4.2725;-72.35388889;4.2725;-72.35305556;4.271111111;;;;;;;;
132;1;AGRICOLA;89;META;Puerto Lopez;-72.34583333;4.306388889;-72.34611111;4.305833333;-72.34666667;4.305833333;-72.34638889;4.306666667;;;;;;;;
132;1;AGRICOLA;90;META;Puerto Lopez;-72.45111111;4.249444444;-72.44972222;4.248333333;-72.11888889;4.248611111;-72.45111111;4.247777778;;;;;;;;
132;1;AGRICOLA;91;META;Puerto Lopez;-72.45;4.2425;-72.44972222;4.243611111;-72.45111111;4.243055556;-72.45083333;4.244166667;;;;;;;;
132;1;AGRICOLA;92;META;Puerto Lopez;-72.45472222;4.249444444;-72.45583333;4.25;-72.455;4.251111111;-72.45416667;4.250555556;;;;;;;;
132;1;AGRICOLA;93;META;Puerto Lopez;-72.45472222;4.246388889;-72.45583333;4.244722222;-72.45388889;4.245555556;-72.45472222;4.244166667;;;;;;;;
132;1;AGRICOLA;94;META;Puerto Lopez;-72.44777778;4.247777778;-72.44666667;4.246666667;-72.4475;4.245555556;-72.44861111;4.246388889;;;;;;;;
132;1;AGRICOLA;95;META;Puerto Lopez;-72.46;4.246666667;-72.45861111;4.248055556;-72.4575;4.246944444;-72.45888889;4.245833333;;;;;;;;
132;1;AGRICOLA;96;META;Puerto Lopez;-72.46361111;4.243888889;-72.46472222;4.244722222;-72.46361111;4.245833333;-72.4625;4.244722222;;;;;;;;
132;1;AGRICOLA;97;META;Puerto Lopez;-72.46361111;4.251666667;-72.46166667;4.252222222;-72.46111111;4.250833333;-72.46277778;4.25;;;;;;;;
132;1;AGRICOLA;98;META;Puerto Lopez;-72.46888889;4.246388889;-72.47166667;4.246666667;-72.47166667;4.248888889;-72.46916667;4.248888889;;;;;;;;
132;1;AGRICOLA;99;META;Puerto Lopez;-72.46611111;4.241666667;-72.46805556;4.241944444;-72.46638889;4.243055556;-72.46777778;4.243333333;;;;;;;;
132;1;AGRICOLA;100;META;Puerto Lopez;-72.44972222;4.254166667;-72.44777778;4.252777778;-72.44944444;4.251388889;-72.45138889;4.2525;;;;;;;;
132;1;AGRICOLA;101;META;Puerto Lopez;-72.47694444;4.241111111;-72.47555556;4.240833333;-72.47527778;4.2425;-72.44333333;4.242777778;;;;;;;;
132;1;AGRICOLA;102;META;Puerto Lopez;-72.45305556;4.247222222;-72.45416667;4.244166667;-73.45166667;4.246666667;-72.45722222;4.244444444;;;;;;;;
132;1;AGRICOLA;103;META;Puerto Lopez;-73.455;4.253888889;-72.45666667;4.255555556;-72.45805556;4.254166667;-72.45638889;4.2525;;;;;;;;
132;1;AGRICOLA;104;META;Puerto Lopez;-72.4575;4.236111111;-72.45833333;4.236388889;-72.45777778;4.236666667;-72.45833333;4.235833333;;;;;;;;
132;1;AGRICOLA;105;META;Puerto Lopez;-72.41027778;4.268888889;-72.41194444;4.270277778;-72.41166667;4.268888889;-72.41055556;4.270277778;;;;;;;;
132;1;AGRICOLA;106;META;Puerto Lopez;-72.45833333;4.241388889;-72.45805556;4.242777778;-72.45722222;4.241388889;-72.45722222;4.242777778;;;;;;;;
132;1;AGRICOLA;107;META;Puerto Lopez;-72.48583333;4.305833333;-72.48361111;4.307222222;-72.47944444;4.271111111;-72.48305556;4.302222222;;;;;;;;
132;1;AGRICOLA;108;META;Puerto Lopez;-72.37527778;4.269722222;-72.37833333;4.269722222;-72.37611111;4.272777778;-72.37861111;4.2725;;;;;;;;
132;1;AGRICOLA;109;META;Puerto Lopez;-72.50305556;4.245833333;-72.50527778;4.244166667;-72.50166667;4.244444444;-72.50333333;4.243055556;;;;;;;;
132;1;AGRICOLA;110;META;Puerto Lopez;-72.42833333;4.268888889;-72.43055556;4.268888889;-72.42833333;4.266111111;-72.43083333;4.266666667;;;;;;;;
132;1;AGRICOLA;111;META;Puerto Lopez;-72.42722222;4.244166667;-72.42777778;4.244722222;-72.42805556;4.244166667;-72.42805556;4.244722222;;;;;;;;
132;1;AGRICOLA;112;META;Puerto Lopez;-72.0275;4.014444444;-73.01222222;4.015555556;-73.01777778;4.014722222;-73.01166667;4.015;;;;;;;;
132;1;AGRICOLA;113;META;Puerto Lopez;-73.46166667;4.322777778;-72.44611111;4.3225;-72.44722222;4.318611111;-72.45138889;4.318888889;;;;;;;;
132;1;AGRICOLA;114;META;Puerto Lopez;-72.45222222;4.23;-72.45277778;4.230555556;-72.45166667;4.230555556;-72.45222222;4.231111111;;;;;;;;
132;1;AGRICOLA;115;META;Puerto Lopez;-72.45111111;4.239444444;-72.45083333;4.238611111;-72.45166667;4.238611111;-72.45194444;4.239444444;;;;;;;;
132;1;AGRICOLA;116;META;Puerto Lopez;-72.45361111;4.238888889;-72.45444444;4.239166667;-72.45361111;4.239722222;-72.45444444;4.239722222;;;;;;;;
132;1;AGRICOLA;117;META;Puerto Lopez;-72.57;4.295277778;-73.57;4.293055556;-73.56833333;4.295277778;-73.56805556;4.293333333;;;;;;;;
132;1;AGRICOLA;118;META;Restrepo;-73.59805556;4.231388889;-73.59583333;4.234166667;-73.59972222;4.233333333;-73.59777778;4.236944444;;;;;;;;
132;1;AGRICOLA;119;META;Restrepo;-73.56805556;4.275555556;-73.56916667;4.274722222;-73.56916667;4.276666667;-73.57;4.275555556;;;;;;;;
132;1;AGRICOLA;120;META;Restrepo;-73.57888889;4.273055556;-73.57972222;4.270833333;-73.58;4.273611111;-73.58111111;4.271666667;;;;;;;;
132;1;AGRICOLA;121;META;Restrepo;-73.55055556;4.268611111;-73.55;4.271388889;-73.54777778;4.268611111;-73.54777778;4.271666667;;;;;;;;
132;1;AGRICOLA;122;META;Restrepo;-73.55861111;4.283055556;-73.55972222;4.281944444;-73.55972222;4.284166667;-73.56083333;4.283055556;;;;;;;;
132;1;AGRICOLA;123;META;Restrepo;-73.58583333;4.205833333;-73.58805556;4.205;-73.58638889;4.208611111;-73.58861111;4.207777778;;;;;;;;
132;1;AGRICOLA;124;META;Restrepo;-73.51916667;4.170277778;-73.51833333;4.171666667;-73.52027778;4.172777778;-73.51916667;4.173333333;;;;;;;;
132;1;AGRICOLA;125;META;Restrepo;-73.53333333;4.2225;-73.53361111;4.22;-73.53555556;4.223055556;-73.53583333;4.220555556;;;;;;;;
132;1;AGRICOLA;126;META;Restrepo;-73.56944444;4.261944444;-73.56722222;4.263055556;-73.56916667;4.263333333;-73.56777778;4.260555556;;;;;;;;
132;1;AGRICOLA;127;META;Restrepo;-73.48833333;4.175555556;-73.48583333;4.176666667;-73.48944444;4.179444444;-73.48666667;4.180277778;;;;;;;;
132;1;AGRICOLA;128;META;Restrepo;-73.55944444;4.288611111;-73.55722222;4.289166667;-73.56;4.290277778;-73.55777778;4.290833333;;;;;;;;
132;1;AGRICOLA;129;META;Restrepo;-73.57194444;4.241944444;-73.57333333;4.24;-73.57416667;4.243611111;-73.57527778;4.241388889;;;;;;;;
132;1;AGRICOLA;130;META;Restrepo;-73.56861111;4.286388889;-73.57111111;4.285;-73.56972222;4.289166667;-73.57194444;4.288055556;;;;;;;;
132;1;AGRICOLA;131;META;Restrepo;-73.57277778;4.269444444;-73.57555556;4.27;-73.57472222;4.271388889;-73.57416667;4.268333333;;;;;;;;
132;1;AGRICOLA;132;META;Restrepo;-73.52472222;4.260277778;-73.525;4.262777778;-73.52722222;4.26;-73.52722222;4.262222222;;;;;;;;
132;1;AGRICOLA;133;META;Restrepo;-73.86277778;3.043055556;-73.86333333;3.042777778;-73.86333333;3.042222222;-73.86277778;3.0425;;;;;;;;
132;1;AGRICOLA;134;META;Vista Hermosa;-73.86111111;3.043333333;-73.86055556;3.043611111;-73.86055556;3.043888889;-73.86111111;3.043888889;;;;;;;;
132;1;AGRICOLA;135;META;Vista Hermosa;-73.84722222;3.040277778;-73.84694444;3.040833333;-73.84638889;3.040277778;-73.84694444;3.04;;;;;;;;
132;1;AGRICOLA;136;META;Vista Hermosa;-73.77666667;3.124722222;-73.77777778;3.124722222;-73.77777778;3.123611111;-73.77694444;3.123611111;;;;;;;;
132;1;AGRICOLA;137;META;Vista Hermosa;-73.87638889;3.063055556;-73.87638889;3.063055556;-73.87638889;3.063055556;-73.87638889;3.062777778;;;;;;;;
132;1;AGRICOLA;138;META;Vista Hermosa;-73.84083333;3.048333333;-73.84055556;3.048333333;-73.84055556;3.048055556;-73.84027778;3.048055556;;;;;;;;
132;1;AGRICOLA;139;META;Vista Hermosa;-73.84277778;3.068055556;-73.84277778;3.068055556;-73.84277778;3.068055556;-73.84277778;3.068055556;;;;;;;;
132;1;AGRICOLA;140;META;Vista Hermosa;-73.84333333;3.055833333;-73.84333333;3.056111111;-73.84333333;3.056388889;-73.84361111;3.056111111;;;;;;;;
132;1;AGRICOLA;141;META;Vista Hermosa;-73.84777778;3.047222222;-73.84722222;3.0475;-73.84694444;3.046944444;-73.84722222;3.046666667;;;;;;;;
132;1;AGRICOLA;142;META;Vista Hermosa;-73.80305556;3.035;-73.80166667;3.035;-73.80138889;3.033333333;-73.80305556;3.033333333;;;;;;;;
132;1;AGRICOLA;143;META;Vista Hermosa;-73.81083333;3.000277778;-73.80888889;3.000277778;-73.81111111;2.998333333;-73.80888889;2.998333333;;;;;;;;
132;1;AGRICOLA;144;META;Vista Hermosa;-73.90138889;3.051944444;-73.90055556;3.051944444;-73.90138889;3.051111111;-73.90055556;3.051111111;;;;;;;;
132;1;AGRICOLA;145;META;Vista Hermosa;-73.88861111;3.051388889;-73.8875;3.051388889;-73.88833333;3.050277778;-73.8875;3.050555556;;;;;;;;
132;1;AGRICOLA;146;META;Vista Hermosa;-73.84888889;3.061388889;-73.84916667;3.061111111;-73.84888889;3.061111111;-73.84861111;3.061388889;;;;;;;;
132;1;AGRICOLA;147;META;Vista Hermosa;-73.85055556;3.046111111;-73.85083333;3.045833333;-73.85055556;3.045555556;-73.85;3.045833333;;;;;;;;
132;1;AGRICOLA;148;META;Vista Hermosa;-73.85916667;3.055;-73.85916667;3.055;-73.85916667;3.055;-73.85916667;3.055;;;;;;;;
156;1;AGRICOLA;1;META;El Dorado;-73.79693422;3.67;-73.79738341;3.673864945;-73.7973834;3.674769276;-73.79548503;3.674769276;;;;;;;;
156;1;AGRICOLA;2;META;El Dorado;-73.82190278;3.675388556;-73.82235197;3.67492839;-73.82235197;3.675832722;-73.82145359;3.675832722;;;;;;;;
156;1;AGRICOLA;3;META;El Dorado;-73.77603135;3.677462732;-73.77648053;3.677018567;-73.77648853;3.677914898;-73.77558215;3.677934698;;;;;;;;
156;1;AGRICOLA;4;META;El Dorado;-73.77382161;3.680131243;-73.7742708;3.679679077;-73.7742708;3.680583409;-73.77337244;3.680583409;;;;;;;;
156;1;AGRICOLA;5;META;El Dorado;-73.79687222;3.681183333;-73.79732141;3.680731157;-73.79732143;3.681635499;-73.79642304;3.681635499;;;;;;;;
156;1;AGRICOLA;6;META;El Dorado;-73.79729444;3.681472222;-73.79774364;3.681820056;-73.79774364;3.661924388;-73.79684525;3.681924368;;;;;;;;
156;1;AGRICOLA;7;META;El Dorado;-73.85004444;3.689861123;-73.85049364;3.659408945;-73.85049364;3.690313277;-73.84959525;3.698313277;;;;;;;;
156;1;AGRICOLA;8;META;El Dorado;-73.78231574;3.693784173;-73.78276492;3.693332007;-73.78276491;3.694216339;-73.78186652;3.694236634;;;;;;;;
156;1;AGRICOLA;9;META;El Dorado;-73.79004181;3.69426958;-73.84262996;3.7049837;-73.64262996;3.705888032;-73.64273155;3.705886032;;;;;;;;
156;1;AGRICOLA;10;META;El Dorado;-73.78151835;3.696904932;-73.78196755;3.696452766;-73.78196755;3.697357097;-73.78106915;3.697357049;;;;;;;;
156;1;AGRICOLA;11;META;El Dorado;-73.85834444;3.696908333;-73.85059336;3.695456167;-73.85859364;3.697360499;-73.84969524;3.697360499;;;;;;;;
156;1;AGRICOLA;12;META;El Dorado;-73.78868333;3.697019444;-73.78933253;3.695557278;-73.78933253;3.69747161;-73.78823413;3.69747361;;;;;;;;
156;1;AGRICOLA;13;META;El Dorado;-73.82056539;3.698125826;-73.82181439;3.697698097;-73.82181439;3.698602429;-73.82033599;3.698602429;;;;;;;;
156;1;AGRICOLA;14;META;El Dorado;-73.82607978;3.762430612;-73.82652899;3.761978445;-73.82652899;3.782802776;-73.8256305;3.782882776;;;;;;;;
156;1;AGRICOLA;15;META;El Dorado;-73.79162619;3.782547683;-73.79207539;3.782095537;-73.79287539;3.782999849;-73.79317699;3.782999649;;;;;;;;
156;1;AGRICOLA;16;META;El Dorado;-73.64218876;3.705435866;-73.64173156;3.705886032;-73.64173156;3.7045837;-73.64262996;3.7049837;;;;;;;;
156;1;AGRICOLA;17;META;El Dorado;-73.83822538;3.78552068;-73.838703;3.705068534;-73.838703;3.705972845;-73.83760459;3.706972645;;;;;;;;
156;1;AGRICOLA;18;META;El Dorado;-73.79113856;3.705966667;-73.79157976;3.785514581;-73.79157976;3.706416633;-73.79068135;3.706418833;;;;;;;;
